437,REA,1652
437,REA,437
437,REA,438
437,REA,645
438,REA,897
438,REA,2034
438,REA,438
438,REA,439
438,REA,1416
438,REA,651
439,REA,440
439,REA,2657
440,REA,1187
440,REA,2024
440,REA,440
440,REA,441
440,REA,2395
440,REA,728
440,REA,895
441,REA,451
441,REA,581
441,REA,2472
441,REA,1642
441,REA,1131
441,REA,2189
441,REA,1455
441,REA,530
441,REA,661
441,REA,441
441,REA,2270
442,REA,698
442,REA,665
442,REA,442
442,REA,588
442,REA,2122
443,REA,443
443,REA,1966
443,REA,463
444,REA,2080
444,REA,2464
444,REA,515
444,REA,2548
444,REA,1157
444,REA,1795
444,REA,1978
444,REA,444
444,REA,2287
445,REA,1986
445,REA,445
445,REA,1013
446,REA,2030
446,REA,454
446,REA,446
446,REA,447
447,REA,448
447,REA,1013
447,REA,2120
447,REA,539
447,REA,447
448,REA,448
448,REA,449
448,REA,645
449,REA,449
449,REA,450
449,REA,2612
449,REA,558
450,REA,451
450,REA,1729
451,REA,451
451,REA,661
451,REA,989
452,REA,2679
452,REA,452
452,REA,459
453,REA,1072
453,REA,1278
453,REA,453
453,REA,454
454,REA,454
454,REA,2190
454,REA,847
454,REA,1926
454,REA,1914
454,REA,671
454,REA,540
455,REA,456
455,REA,2577
455,REA,658
455,REA,1684
455,REA,455
456,REA,544
456,REA,456
456,REA,457
456,REA,1580
456,REA,2349
456,REA,2034
456,REA,1973
457,REA,710
457,REA,457
457,REA,458
457,REA,2414
458,REA,2688
458,REA,459
458,REA,473
458,REA,2136
458,REA,458
458,REA,2363
458,REA,1468
458,REA,2206
459,REA,519
459,REA,459
459,REA,460
460,REA,1201
460,REA,1986
460,REA,460
461,REA,461
462,REA,2333
462,REA,463
463,REA,464
463,REA,1234
463,REA,759
463,REA,1906
463,REA,463
464,REA,464
464,REA,465
464,REA,1940
464,REA,580
465,REA,465
465,REA,1972
465,REA,469
465,REA,1097
465,REA,2427
466,REA,466
466,REA,467
466,REA,2616
466,REA,1358
467,REA,873
467,REA,467
468,REA,2692
468,REA,573
468,REA,468
468,REA,469
468,REA,541
469,REA,923
469,REA,469
469,REA,1997
470,REA,854
470,REA,470
470,REA,471
471,REA,506
471,REA,471
472,REA,1543
472,REA,472
472,REA,2585
472,REA,474
472,REA,1579
472,REA,1183
472,REA,2638
472,REA,1103
473,REA,473
473,REA,1986
473,REA,1686
474,REA,475
475,REA,485
476,REA,2545
476,REA,963
476,REA,852
476,REA,487
476,REA,519
476,REA,476
476,REA,477
477,REA,477
477,REA,1959
478,REA,2217
478,REA,478
478,REA,479
479,REA,480
479,REA,1526
480,REA,480
480,REA,481
480,REA,565
480,REA,760
480,REA,687
481,REA,481
481,REA,482
481,REA,1973
481,REA,1164
482,REA,962
482,REA,2552
482,REA,809
482,REA,1810
482,REA,482
482,REA,1822
482,REA,733
483,REA,816
483,REA,498
483,REA,483
483,REA,1842
483,REA,1959
484,REA,608
484,REA,2160
484,REA,980
484,REA,485
484,REA,1623
484,REA,484
484,REA,1705
485,REA,485
485,REA,486
485,REA,2280
485,REA,1322
486,REA,486
486,REA,487
486,REA,2408
486,REA,2075
486,REA,1020
487,REA,608
487,REA,2502
487,REA,487
487,REA,488
487,REA,2028
487,REA,1772
487,REA,638
487,REA,1623
487,REA,958
488,REA,489
488,REA,515
489,REA,489
489,REA,2451
489,REA,501
489,REA,1041
490,REA,2256
490,REA,610
490,REA,555
490,REA,516
490,REA,868
490,REA,490
490,REA,491
490,REA,510
491,REA,2135
492,REA,688
492,REA,2372
492,REA,2677
492,REA,726
492,REA,1257
492,REA,492
492,REA,493
493,REA,1986
493,REA,493
494,REA,723
494,REA,495
495,REA,1328
495,REA,2161
495,REA,537
495,REA,495
496,REA,496
496,REA,497
498,REA,498
498,REA,696
498,REA,2045
498,REA,718
499,REA,817
499,REA,499
499,REA,2649
500,REA,501
500,REA,2399
501,REA,502
502,REA,666
502,REA,502
502,REA,2226
503,REA,504
503,REA,2283
503,REA,574
503,REA,503
504,REA,504
504,REA,600
504,REA,666
504,REA,2394
505,REA,1955
505,REA,548
505,REA,2505
505,REA,2163
505,REA,1623
505,REA,505
505,REA,506
505,REA,644
506,REA,596
506,REA,506
506,REA,507
506,REA,1914
507,REA,2594
507,REA,507
507,REA,1413
507,REA,1542
507,REA,776
507,REA,812
507,REA,866
507,REA,1300
507,REA,508
508,REA,1776
509,REA,509
509,REA,510
509,REA,2486
510,REA,530
510,REA,1476
510,REA,510
511,REA,549
511,REA,511
512,REA,512
512,REA,513
512,REA,574
513,REA,513
513,REA,565
514,REA,816
514,REA,514
514,REA,515
514,REA,2407
514,REA,1978
514,REA,621
515,REA,584
515,REA,515
515,REA,516
515,REA,2465
515,REA,2148
516,REA,517
516,REA,661
517,REA,2546
517,REA,518
518,REA,1362
518,REA,518
518,REA,519
518,REA,1850
519,REA,708
519,REA,1701
519,REA,519
519,REA,520
519,REA,521
519,REA,1066
519,REA,563
519,REA,695
519,REA,542
521,REA,522
522,REA,975
523,REA,705
523,REA,523
523,REA,524
523,REA,2043
524,REA,2388
524,REA,1303
524,REA,552
524,REA,524
525,REA,1467
525,REA,2182
525,REA,525
525,REA,526
525,REA,2576
525,REA,593
525,REA,1042
525,REA,1914
525,REA,1628
525,REA,734
526,REA,1154
526,REA,1067
526,REA,527
526,REA,526
526,REA,687
527,REA,528
527,REA,2180
528,REA,2100
529,REA,529
529,REA,530
529,REA,963
529,REA,2259
529,REA,1417
530,REA,530
531,REA,531
531,REA,2559
532,REA,547
532,REA,532
532,REA,2582
533,REA,580
533,REA,533
534,REA,883
534,REA,534
534,REA,662
535,REA,936
535,REA,2451
535,REA,535
536,REA,536
537,REA,1593
537,REA,537
537,REA,538
537,REA,2253
539,REA,644
539,REA,586
539,REA,539
539,REA,540
540,REA,2080
540,REA,1538
540,REA,585
540,REA,540
541,REA,2480
541,REA,541
541,REA,1566
541,REA,2461
542,REA,1144
542,REA,556
542,REA,542
543,REA,619
543,REA,1068
543,REA,543
544,REA,544
544,REA,586
544,REA,667
544,REA,1692
545,REA,2216
545,REA,546
546,REA,547
546,REA,2125
546,REA,1542
547,REA,548
547,REA,637
548,REA,1938
548,REA,548
548,REA,1671
548,REA,2680
548,REA,1115
549,REA,2034
549,REA,1810
549,REA,549
549,REA,2118
550,REA,1836
550,REA,551
551,REA,552
552,REA,2406
552,REA,552
552,REA,553
553,REA,2469
553,REA,743
553,REA,553
553,REA,554
553,REA,745
554,REA,554
554,REA,581
554,REA,1358
554,REA,573
555,REA,556
556,REA,557
558,REA,1136
558,REA,834
558,REA,876
558,REA,2322
558,REA,558
558,REA,559
559,REA,1183
559,REA,844
559,REA,559
560,REA,560
560,REA,1505
560,REA,2220
561,REA,562
561,REA,595
562,REA,704
562,REA,562
562,REA,563
562,REA,2597
562,REA,969
563,REA,563
563,REA,633
563,REA,610
564,REA,1072
564,REA,1169
564,REA,564
564,REA,565
565,REA,2183
565,REA,687
565,REA,2648
565,REA,565
565,REA,566
565,REA,1528
565,REA,2491
565,REA,1692
565,REA,2654
566,REA,673
566,REA,567
567,REA,1072
567,REA,2358
567,REA,1894
567,REA,567
567,REA,760
567,REA,1161
567,REA,1703
567,REA,687
568,REA,568
568,REA,569
568,REA,2276
568,REA,1224
568,REA,576
569,REA,570
569,REA,1684
569,REA,1358
570,REA,571
571,REA,696
571,REA,572
571,REA,1570
572,REA,572
572,REA,1293
572,REA,718
572,REA,671
573,REA,643
573,REA,2472
573,REA,573
573,REA,574
574,REA,665
574,REA,574
575,REA,576
575,REA,2164
576,REA,576
576,REA,2407
576,REA,2120
576,REA,1692
577,REA,577
577,REA,2275
577,REA,1129
577,REA,849
577,REA,2351
577,REA,1063
577,REA,1095
577,REA,906
577,REA,1119
578,REA,809
578,REA,578
578,REA,1092
578,REA,661
578,REA,737
579,REA,835
579,REA,2155
579,REA,579
579,REA,580
579,REA,2034
580,REA,609
580,REA,1154
580,REA,580
580,REA,581
580,REA,823
580,REA,1710
581,REA,608
581,REA,581
581,REA,582
581,REA,1402
581,REA,2045
582,REA,623
582,REA,582
582,REA,583
583,REA,583
583,REA,584
583,REA,2222
584,REA,2289
584,REA,584
584,REA,623
584,REA,2463
585,REA,586
586,REA,675
586,REA,1079
586,REA,586
586,REA,1116
587,REA,1952
587,REA,588
588,REA,627
588,REA,808
588,REA,698
588,REA,588
588,REA,589
589,REA,802
589,REA,814
589,REA,589
589,REA,590
590,REA,648
590,REA,1128
590,REA,591
591,REA,2704
591,REA,2450
591,REA,1475
591,REA,1692
591,REA,642
591,REA,591
592,REA,593
592,REA,2667
593,REA,593
593,REA,2707
593,REA,809
594,REA,594
594,REA,932
594,REA,663
595,REA,595
595,REA,596
595,REA,982
596,REA,644
596,REA,597
596,REA,711
596,REA,596
596,REA,955
596,REA,702
597,REA,1888
597,REA,1042
597,REA,598
598,REA,1473
598,REA,603
598,REA,2501
598,REA,714
598,REA,845
598,REA,2703
598,REA,2706
598,REA,1763
598,REA,598
598,REA,1880
598,REA,605
598,REA,869
598,REA,2659
598,REA,1701
598,REA,1126
598,REA,1641
598,REA,1315
598,REA,1373
598,REA,944
598,REA,2097
598,REA,1440
598,REA,2127
598,REA,2698
598,REA,766
599,REA,1090
599,REA,599
600,REA,601
602,REA,602
602,REA,714
603,REA,699
603,REA,1810
603,REA,1651
603,REA,1590
603,REA,935
603,REA,1418
603,REA,603
603,REA,604
604,REA,1013
604,REA,1519
604,REA,778
604,REA,907
604,REA,604
604,REA,725
605,REA,620
605,REA,605
606,REA,2578
606,REA,2308
606,REA,606
606,REA,2455
606,REA,938
606,REA,2027
606,REA,1662
607,REA,608
607,REA,785
607,REA,1095
607,REA,1701
607,REA,607
608,REA,608
609,REA,1216
609,REA,609
609,REA,629
609,REA,615
609,REA,1243
609,REA,1037
609,REA,2446
610,REA,2288
610,REA,611
610,REA,610
610,REA,1359
610,REA,2285
612,REA,676
612,REA,613
613,REA,616
613,REA,1358
613,REA,614
614,REA,1624
614,REA,1475
614,REA,614
614,REA,2335
615,REA,1742
615,REA,615
616,REA,616
617,REA,617
617,REA,805
618,REA,2096
618,REA,2705
618,REA,618
619,REA,887
619,REA,619
620,REA,1313
620,REA,620
620,REA,621
620,REA,638
621,REA,2024
621,REA,1964
621,REA,621
621,REA,622
622,REA,740
622,REA,2206
622,REA,1400
622,REA,1948
622,REA,622
622,REA,623
623,REA,624
623,REA,2289
623,REA,828
623,REA,1102
623,REA,623
624,REA,653
624,REA,625
624,REA,901
626,REA,626
626,REA,1610
626,REA,645
626,REA,1710
626,REA,2599
627,REA,665
627,REA,627
628,REA,952
628,REA,689
628,REA,628
628,REA,1358
628,REA,687
629,REA,1586
629,REA,629
629,REA,630
629,REA,933
630,REA,671
631,REA,760
631,REA,2356
631,REA,631
632,REA,2520
632,REA,633
633,REA,633
633,REA,1701
633,REA,1862
634,REA,1169
634,REA,634
635,REA,1628
635,REA,636
636,REA,2182
637,REA,637
638,REA,1970
638,REA,1956
638,REA,1046
638,REA,783
638,REA,893
638,REA,638
638,REA,639
639,REA,1986
640,REA,640
640,REA,2351
640,REA,1090
640,REA,1845
640,REA,1848
640,REA,1147
641,REA,642
642,REA,1954
642,REA,643
643,REA,1313
643,REA,643
643,REA,644
643,REA,1070
644,REA,992
644,REA,645
644,REA,644
644,REA,2570
645,REA,1984
645,REA,1314
645,REA,645
645,REA,646
645,REA,974
645,REA,2608
645,REA,755
645,REA,1902
645,REA,2118
646,REA,1537
647,REA,1312
647,REA,1824
647,REA,904
647,REA,647
647,REA,648
647,REA,1311
649,REA,649
649,REA,1019
649,REA,681
650,REA,752
650,REA,651
650,REA,1173
650,REA,732
650,REA,650
650,REA,1035
650,REA,957
651,REA,1224
651,REA,756
651,REA,885
651,REA,1512
651,REA,651
651,REA,1178
652,REA,652
652,REA,854
652,REA,654
653,REA,654
655,REA,656
655,REA,859
655,REA,1245
655,REA,655
656,REA,656
656,REA,1623
657,REA,867
657,REA,2116
657,REA,871
657,REA,2204
657,REA,2599
657,REA,1229
657,REA,2126
657,REA,657
657,REA,2580
657,REA,1528
657,REA,2652
657,REA,1599
658,REA,659
659,REA,1803
659,REA,659
660,REA,660
660,REA,719
661,REA,854
661,REA,1383
661,REA,1353
661,REA,753
661,REA,1571
661,REA,661
661,REA,1914
661,REA,1884
661,REA,1309
661,REA,1269
662,REA,663
663,REA,664
663,REA,2195
664,REA,699
665,REA,665
665,REA,666
665,REA,879
666,REA,666
666,REA,667
666,REA,1373
667,REA,1555
667,REA,667
667,REA,1017
668,REA,816
668,REA,669
669,REA,1124
669,REA,1075
669,REA,669
669,REA,1159
670,REA,2000
670,REA,1348
670,REA,670
671,REA,2538
671,REA,671
672,REA,672
673,REA,673
674,REA,675
674,REA,717
675,REA,676
675,REA,2357
676,REA,676
676,REA,1179
676,REA,2275
677,REA,678
677,REA,2567
678,REA,1583
678,REA,759
678,REA,679
679,REA,2137
680,REA,681
680,REA,731
681,REA,2323
681,REA,1446
681,REA,681
681,REA,682
681,REA,743
682,REA,880
682,REA,778
682,REA,683
683,REA,684
683,REA,1546
684,REA,685
684,REA,686
684,REA,741
686,REA,1738
686,REA,686
687,REA,1092
687,REA,2187
687,REA,687
687,REA,688
687,REA,689
687,REA,1426
687,REA,2168
687,REA,797
688,REA,689
688,REA,956
689,REA,689
689,REA,2154
689,REA,796
689,REA,1358
690,REA,691
690,REA,1132
691,REA,692
691,REA,791
693,REA,2448
693,REA,1781
693,REA,693
693,REA,694
693,REA,734
693,REA,1013
694,REA,1072
694,REA,2530
694,REA,695
695,REA,1779
695,REA,1395
695,REA,948
695,REA,695
695,REA,1336
696,REA,696
696,REA,973
696,REA,2430
697,REA,697
697,REA,738
698,REA,699
698,REA,1068
698,REA,698
698,REA,1051
699,REA,699
699,REA,1490
700,REA,2112
700,REA,701
701,REA,739
701,REA,701
701,REA,702
701,REA,735
702,REA,1377
702,REA,702
702,REA,2070
702,REA,1911
702,REA,2100
702,REA,778
702,REA,779
702,REA,1973
703,REA,704
703,REA,1578
703,REA,2491
703,REA,1470
703,REA,703
704,REA,704
704,REA,705
704,REA,711
704,REA,1016
704,REA,905
704,REA,2218
704,REA,1483
705,REA,706
705,REA,2034
706,REA,706
706,REA,963
706,REA,789
706,REA,1702
706,REA,1443
707,REA,1635
707,REA,708
708,REA,708
708,REA,709
708,REA,710
708,REA,744
708,REA,1724
709,REA,793
709,REA,710
710,REA,710
710,REA,711
711,REA,1616
711,REA,2182
711,REA,711
711,REA,1690
711,REA,973
711,REA,2109
712,REA,712
712,REA,713
712,REA,850
712,REA,1464
713,REA,2309
714,REA,714
714,REA,715
714,REA,1358
715,REA,733
716,REA,1810
716,REA,719
716,REA,716
716,REA,1693
717,REA,718
718,REA,1008
718,REA,1985
718,REA,1419
718,REA,718
719,REA,720
719,REA,1670
719,REA,887
719,REA,719
720,REA,720
720,REA,1415
720,REA,2269
720,REA,750
721,REA,2168
721,REA,722
722,REA,722
722,REA,1524
722,REA,2071
722,REA,1092
722,REA,1111
722,REA,1986
723,REA,723
723,REA,2614
724,REA,1027
724,REA,724
724,REA,725
724,REA,1396
725,REA,755
725,REA,725
725,REA,2264
725,REA,895
726,REA,1071
726,REA,973
726,REA,726
726,REA,727
727,REA,728
727,REA,2570
727,REA,930
728,REA,2306
728,REA,945
728,REA,728
728,REA,1258
729,REA,981
729,REA,1159
729,REA,729
729,REA,730
729,REA,767
730,REA,2177
731,REA,811
731,REA,731
731,REA,901
731,REA,2181
732,REA,819
732,REA,1718
732,REA,1177
732,REA,732
732,REA,733
733,REA,962
733,REA,1219
733,REA,2291
733,REA,1160
733,REA,1986
733,REA,2541
733,REA,1810
733,REA,1171
733,REA,2008
733,REA,1062
733,REA,733
733,REA,2130
733,REA,934
733,REA,2385
733,REA,1065
733,REA,1196
733,REA,1265
733,REA,1395
733,REA,948
733,REA,1912
733,REA,2492
734,REA,736
734,REA,1441
734,REA,1541
734,REA,751
734,REA,1844
734,REA,2199
734,REA,734
735,REA,736
735,REA,739
735,REA,2630
735,REA,1943
735,REA,735
735,REA,2479
736,REA,736
736,REA,737
736,REA,2227
736,REA,1204
736,REA,965
736,REA,1302
736,REA,964
736,REA,861
736,REA,751
737,REA,737
737,REA,818
737,REA,2309
737,REA,743
737,REA,1121
737,REA,1269
738,REA,738
738,REA,739
738,REA,1080
738,REA,1275
739,REA,739
739,REA,1237
739,REA,1958
739,REA,1881
739,REA,2269
740,REA,1336
740,REA,1002
740,REA,740
740,REA,741
741,REA,1089
741,REA,1011
741,REA,741
741,REA,831
742,REA,905
742,REA,754
742,REA,969
742,REA,742
742,REA,743
743,REA,2027
743,REA,1045
743,REA,743
743,REA,744
743,REA,1127
744,REA,821
744,REA,744
744,REA,745
744,REA,957
744,REA,1358
745,REA,792
745,REA,1986
745,REA,1127
745,REA,745
745,REA,746
745,REA,1583
746,REA,1000
746,REA,746
746,REA,1986
747,REA,747
747,REA,1884
747,REA,1131
748,REA,846
748,REA,1224
748,REA,1623
748,REA,748
748,REA,749
748,REA,1358
748,REA,754
748,REA,2286
748,REA,823
748,REA,1368
748,REA,2586
749,REA,1973
749,REA,993
749,REA,749
749,REA,805
750,REA,751
751,REA,1330
751,REA,964
751,REA,751
752,REA,752
752,REA,753
752,REA,1154
753,REA,754
753,REA,890
754,REA,754
754,REA,969
755,REA,2268
755,REA,755
755,REA,756
756,REA,1472
756,REA,2112
756,REA,1538
756,REA,756
756,REA,1416
756,REA,1692
756,REA,1423
757,REA,2324
757,REA,757
757,REA,758
757,REA,847
758,REA,853
758,REA,758
758,REA,2279
758,REA,759
759,REA,760
760,REA,2689
760,REA,2457
760,REA,2265
760,REA,760
760,REA,761
761,REA,762
761,REA,2462
762,REA,763
762,REA,1030
762,REA,1041
763,REA,1851
763,REA,763
763,REA,836
763,REA,2393
764,REA,2124
764,REA,796
764,REA,819
764,REA,764
764,REA,1103
765,REA,894
765,REA,765
765,REA,766
766,REA,766
766,REA,845
767,REA,1708
767,REA,1358
767,REA,767
768,REA,768
768,REA,769
768,REA,1724
768,REA,1358
768,REA,1199
769,REA,1152
770,REA,1049
770,REA,770
771,REA,787
771,REA,2162
771,REA,771
771,REA,1156
772,REA,1916
772,REA,773
773,REA,1072
773,REA,774
774,REA,2526
775,REA,776
775,REA,1358
775,REA,775
776,REA,776
776,REA,812
777,REA,778
777,REA,2062
778,REA,778
778,REA,779
779,REA,830
779,REA,822
779,REA,1110
779,REA,779
779,REA,2541
780,REA,2339
780,REA,781
781,REA,792
781,REA,2403
781,REA,782
782,REA,1610
783,REA,784
783,REA,1441
783,REA,2270
783,REA,2326
783,REA,783
784,REA,1776
784,REA,785
784,REA,869
786,REA,787
786,REA,2623
787,REA,787
787,REA,1667
787,REA,2194
788,REA,1952
788,REA,788
788,REA,789
788,REA,1002
788,REA,942
789,REA,963
789,REA,790
790,REA,795
790,REA,790
790,REA,791
790,REA,1548
790,REA,1807
791,REA,792
791,REA,791
792,REA,961
792,REA,792
792,REA,1465
792,REA,879
793,REA,793
793,REA,844
793,REA,1903
794,REA,794
794,REA,795
794,REA,862
794,REA,863
795,REA,1248
795,REA,795
795,REA,989
796,REA,796
796,REA,998
796,REA,1358
797,REA,819
797,REA,820
797,REA,889
797,REA,876
797,REA,797
797,REA,798
798,REA,1794
798,REA,2485
798,REA,1381
798,REA,828
798,REA,798
798,REA,799
799,REA,2650
800,REA,800
800,REA,820
800,REA,1833
800,REA,889
801,REA,801
801,REA,2517
801,REA,1022
801,REA,1070
801,REA,1961
802,REA,802
802,REA,804
803,REA,803
803,REA,830
804,REA,805
805,REA,1969
805,REA,805
805,REA,806
805,REA,1094
806,REA,1229
806,REA,1037
806,REA,807
807,REA,1168
807,REA,2579
807,REA,807
807,REA,808
807,REA,2235
807,REA,830
808,REA,963
808,REA,808
808,REA,809
808,REA,893
808,REA,2383
809,REA,1396
809,REA,1701
809,REA,809
810,REA,2448
810,REA,811
811,REA,812
811,REA,2493
812,REA,872
812,REA,812
812,REA,877
813,REA,813
813,REA,1934
813,REA,911
814,REA,1158
814,REA,893
814,REA,814
814,REA,911
815,REA,851
815,REA,1487
815,REA,1079
815,REA,1928
815,REA,841
815,REA,815
816,REA,816
816,REA,817
816,REA,2405
816,REA,1842
817,REA,817
817,REA,818
817,REA,913
817,REA,1358
818,REA,819
819,REA,819
819,REA,1238
819,REA,1250
820,REA,820
821,REA,822
822,REA,823
823,REA,1148
823,REA,2372
823,REA,823
823,REA,831
824,REA,825
824,REA,889
825,REA,1040
826,REA,2288
826,REA,1226
826,REA,826
826,REA,1131
827,REA,1986
827,REA,827
827,REA,2156
827,REA,885
828,REA,2289
828,REA,828
828,REA,829
829,REA,1950
830,REA,830
830,REA,831
831,REA,1072
831,REA,2033
831,REA,831
832,REA,1488
832,REA,833
833,REA,833
833,REA,1746
833,REA,1130
833,REA,999
833,REA,2680
833,REA,2682
833,REA,2034
833,REA,2495
834,REA,1224
834,REA,2169
834,REA,834
834,REA,957
835,REA,1585
835,REA,2194
835,REA,835
835,REA,962
836,REA,880
836,REA,1776
836,REA,1346
836,REA,836
836,REA,2402
836,REA,838
837,REA,2394
837,REA,837
837,REA,838
837,REA,1194
838,REA,1131
838,REA,839
838,REA,2523
838,REA,838
838,REA,1195
839,REA,1042
839,REA,2074
839,REA,2198
839,REA,839
840,REA,840
840,REA,1897
841,REA,841
841,REA,1002
842,REA,2010
842,REA,842
842,REA,973
842,REA,1029
843,REA,843
843,REA,1180
843,REA,2555
843,REA,1523
844,REA,1826
844,REA,844
844,REA,845
845,REA,845
846,REA,1101
846,REA,846
846,REA,847
847,REA,848
848,REA,848
848,REA,1073
848,REA,1003
849,REA,849
849,REA,1986
849,REA,870
850,REA,1464
850,REA,850
850,REA,851
850,REA,1359
851,REA,851
851,REA,852
851,REA,1174
851,REA,966
851,REA,995
853,REA,1040
853,REA,873
853,REA,853
853,REA,854
854,REA,2323
854,REA,854
854,REA,1097
854,REA,857
854,REA,973
855,REA,1068
855,REA,855
856,REA,856
856,REA,996
856,REA,2597
857,REA,1097
857,REA,935
857,REA,857
857,REA,858
857,REA,1115
857,REA,1679
858,REA,1874
858,REA,859
858,REA,1139
859,REA,881
859,REA,1443
859,REA,2166
859,REA,2504
859,REA,859
860,REA,860
860,REA,861
860,REA,1358
860,REA,1751
861,REA,2065
861,REA,2331
861,REA,2395
861,REA,861
861,REA,862
862,REA,863
863,REA,1160
863,REA,863
864,REA,864
864,REA,865
865,REA,1920
866,REA,1432
866,REA,866
867,REA,2656
867,REA,867
867,REA,868
867,REA,2437
867,REA,871
867,REA,1229
868,REA,1058
868,REA,868
868,REA,869
868,REA,1224
868,REA,1013
868,REA,1131
868,REA,1115
868,REA,1507
869,REA,869
869,REA,968
869,REA,1701
870,REA,2155
870,REA,2126
870,REA,870
870,REA,871
871,REA,871
871,REA,2439
871,REA,959
872,REA,872
872,REA,873
872,REA,1413
872,REA,877
873,REA,1479
873,REA,873
873,REA,874
873,REA,1708
873,REA,1701
874,REA,1023
875,REA,875
875,REA,1272
875,REA,876
875,REA,1035
875,REA,892
876,REA,882
876,REA,1033
876,REA,2168
876,REA,876
876,REA,877
877,REA,1176
877,REA,918
877,REA,1542
877,REA,877
877,REA,878
878,REA,1142
878,REA,1039
878,REA,878
878,REA,885
879,REA,879
880,REA,880
881,REA,881
881,REA,2515
882,REA,883
883,REA,1041
883,REA,883
883,REA,884
883,REA,973
883,REA,1038
884,REA,885
884,REA,1087
885,REA,1082
885,REA,1667
885,REA,885
885,REA,2326
885,REA,1469
886,REA,2018
886,REA,2394
886,REA,886
887,REA,887
887,REA,888
887,REA,1196
887,REA,910
888,REA,888
888,REA,1017
888,REA,2363
888,REA,1358
889,REA,889
889,REA,890
889,REA,1067
889,REA,1834
890,REA,891
890,REA,1269
891,REA,2177
891,REA,891
891,REA,2660
891,REA,1003
892,REA,892
893,REA,1158
893,REA,893
893,REA,911
894,REA,1090
894,REA,2276
894,REA,894
894,REA,895
895,REA,1188
895,REA,1910
895,REA,1358
895,REA,895
896,REA,897
896,REA,1403
897,REA,897
897,REA,898
897,REA,1121
897,REA,1927
897,REA,1906
897,REA,2622
898,REA,1328
898,REA,898
898,REA,899
898,REA,2359
898,REA,2380
899,REA,899
899,REA,900
899,REA,1542
899,REA,968
899,REA,1708
899,REA,1950
900,REA,2387
900,REA,901
901,REA,901
901,REA,902
901,REA,1580
901,REA,2182
901,REA,1279
902,REA,998
902,REA,902
902,REA,919
903,REA,904
903,REA,2112
903,REA,2436
903,REA,903
904,REA,2080
904,REA,1267
904,REA,904
904,REA,1022
905,REA,905
905,REA,1283
905,REA,969
906,REA,1064
906,REA,906
906,REA,907
906,REA,1063
907,REA,908
907,REA,1535
908,REA,1072
908,REA,1120
908,REA,909
909,REA,1434
910,REA,910
910,REA,1623
910,REA,1069
910,REA,958
911,REA,912
911,REA,1082
911,REA,1051
911,REA,911
912,REA,983
913,REA,914
914,REA,915
914,REA,1942
915,REA,915
915,REA,916
915,REA,1035
915,REA,2413
915,REA,1358
916,REA,1042
917,REA,918
917,REA,1519
918,REA,1996
918,REA,918
918,REA,1869
919,REA,920
920,REA,921
920,REA,1889
920,REA,1073
921,REA,921
921,REA,955
921,REA,2182
921,REA,2291
922,REA,922
922,REA,1444
922,REA,1894
923,REA,924
924,REA,1051
924,REA,1785
924,REA,924
924,REA,1773
925,REA,1949
925,REA,926
926,REA,1701
927,REA,928
927,REA,1315
927,REA,927
928,REA,928
928,REA,2063
928,REA,1325
929,REA,929
929,REA,2625
929,REA,951
930,REA,2569
930,REA,930
930,REA,931
931,REA,2663
932,REA,933
933,REA,933
933,REA,1358
934,REA,2211
934,REA,934
935,REA,1072
935,REA,1028
935,REA,935
935,REA,936
935,REA,2285
936,REA,1216
936,REA,936
936,REA,1162
936,REA,2439
937,REA,1304
937,REA,937
937,REA,938
937,REA,1180
937,REA,1009
938,REA,938
938,REA,2096
939,REA,940
939,REA,2174
940,REA,1827
941,REA,2516
941,REA,942
942,REA,1927
942,REA,943
943,REA,1061
944,REA,945
945,REA,945
945,REA,946
945,REA,1296
945,REA,958
946,REA,1010
946,REA,947
948,REA,2072
948,REA,1012
948,REA,948
949,REA,950
950,REA,1267
950,REA,950
950,REA,1495
951,REA,1250
951,REA,951
952,REA,952
952,REA,2104
953,REA,953
953,REA,954
953,REA,2565
953,REA,2566
953,REA,2567
954,REA,955
954,REA,2129
955,REA,955
955,REA,1402
956,REA,956
956,REA,1439
957,REA,2642
957,REA,2083
957,REA,970
957,REA,1483
957,REA,957
958,REA,958
958,REA,959
960,REA,960
960,REA,961
960,REA,1282
960,REA,2376
960,REA,2457
961,REA,961
961,REA,962
961,REA,1795
961,REA,1358
962,REA,962
962,REA,2147
962,REA,1809
962,REA,1810
962,REA,1806
963,REA,2240
963,REA,2401
963,REA,963
963,REA,964
963,REA,1094
963,REA,1087
963,REA,1443
963,REA,2645
963,REA,1240
963,REA,1530
963,REA,1115
964,REA,964
964,REA,965
964,REA,1693
964,REA,1006
965,REA,965
965,REA,966
965,REA,1391
965,REA,1388
965,REA,2277
967,REA,968
967,REA,1673
968,REA,968
968,REA,2074
969,REA,1282
969,REA,969
969,REA,970
970,REA,998
970,REA,1305
970,REA,970
970,REA,1306
970,REA,2367
971,REA,1113
971,REA,971
972,REA,2360
972,REA,972
972,REA,1325
973,REA,2385
973,REA,1441
973,REA,1986
973,REA,2018
973,REA,2294
973,REA,2025
973,REA,2506
973,REA,1070
973,REA,973
973,REA,974
973,REA,1009
973,REA,1013
975,REA,976
976,REA,977
976,REA,1837
976,REA,1718
977,REA,1358
978,REA,985
978,REA,978
978,REA,1103
979,REA,1952
979,REA,1169
979,REA,1026
979,REA,2163
979,REA,1955
979,REA,979
